"","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","country"
"380",0.844,0.651,0,-9.162,0,0.23,0.673,7.08e-05,0.174,0.795,138.038,"audio_features","3AwXhQWatI5b1sLIhsnOdP","spotify:track:3AwXhQWatI5b1sLIhsnOdP","https://api.spotify.com/v1/tracks/3AwXhQWatI5b1sLIhsnOdP","https://api.spotify.com/v1/audio-analysis/3AwXhQWatI5b1sLIhsnOdP",186593,4,"FR"
"381",0.792,0.931,6,-4.019,0,0.0773,0.157,0.000377,0.0599,0.756,130.012,"audio_features","1Nht2kJWRqq6upZCOTKsSA","spotify:track:1Nht2kJWRqq6upZCOTKsSA","https://api.spotify.com/v1/tracks/1Nht2kJWRqq6upZCOTKsSA","https://api.spotify.com/v1/audio-analysis/1Nht2kJWRqq6upZCOTKsSA",315467,4,"FR"
"382",0.959,0.567,6,-10.391,0,0.259,0.0379,0,0.0805,0.67,130.084,"audio_features","4meGE38JADrT0fy99m0jQg","spotify:track:4meGE38JADrT0fy99m0jQg","https://api.spotify.com/v1/tracks/4meGE38JADrT0fy99m0jQg","https://api.spotify.com/v1/audio-analysis/4meGE38JADrT0fy99m0jQg",186248,4,"FR"
"383",0.959,0.658,0,-6.222,0,0.0573,0.108,6.81e-05,0.0979,0.691,119.998,"audio_features","0SKNkEMV313mE6oYsgVCgm","spotify:track:0SKNkEMV313mE6oYsgVCgm","https://api.spotify.com/v1/tracks/0SKNkEMV313mE6oYsgVCgm","https://api.spotify.com/v1/audio-analysis/0SKNkEMV313mE6oYsgVCgm",316778,4,"FR"
"384",0.845,0.717,5,-6.771,0,0.211,0.666,0,0.11,0.686,122.491,"audio_features","0goer5e8B6SJaTV2B51k6f","spotify:track:0goer5e8B6SJaTV2B51k6f","https://api.spotify.com/v1/tracks/0goer5e8B6SJaTV2B51k6f","https://api.spotify.com/v1/audio-analysis/0goer5e8B6SJaTV2B51k6f",160893,4,"FR"
"385",0.62,0.458,2,-10.557,1,0.269,0.521,0,0.11,0.518,125.132,"audio_features","2toEys3zZ8rRB242Na7FZh","spotify:track:2toEys3zZ8rRB242Na7FZh","https://api.spotify.com/v1/tracks/2toEys3zZ8rRB242Na7FZh","https://api.spotify.com/v1/audio-analysis/2toEys3zZ8rRB242Na7FZh",198397,4,"FR"
"386",0.657,0.643,8,-6.661,0,0.0433,0.482,2.08e-06,0.189,0.394,82.516,"audio_features","3gAEAmxdP1GIjgQ3Zud2mE","spotify:track:3gAEAmxdP1GIjgQ3Zud2mE","https://api.spotify.com/v1/tracks/3gAEAmxdP1GIjgQ3Zud2mE","https://api.spotify.com/v1/audio-analysis/3gAEAmxdP1GIjgQ3Zud2mE",251670,4,"FR"
"387",0.777,0.554,2,-8.179,1,0.0572,0.182,1.7e-06,0.0477,0.27,129.933,"audio_features","2ewjMyCbNv2X1dB2qIDCwD","spotify:track:2ewjMyCbNv2X1dB2qIDCwD","https://api.spotify.com/v1/tracks/2ewjMyCbNv2X1dB2qIDCwD","https://api.spotify.com/v1/audio-analysis/2ewjMyCbNv2X1dB2qIDCwD",206840,4,"FR"
"388",0.721,0.588,4,-7.801,0,0.0501,0.37,0.00208,0.1,0.276,150.031,"audio_features","0fukO3WYYUHaXOrvEohpEG","spotify:track:0fukO3WYYUHaXOrvEohpEG","https://api.spotify.com/v1/tracks/0fukO3WYYUHaXOrvEohpEG","https://api.spotify.com/v1/audio-analysis/0fukO3WYYUHaXOrvEohpEG",263577,4,"FR"
"389",0.56,0.591,6,-9.914,1,0.316,0.375,5.74e-06,0.127,0.369,126.628,"audio_features","7wFK2ReVQpq80IAGs6eI1l","spotify:track:7wFK2ReVQpq80IAGs6eI1l","https://api.spotify.com/v1/tracks/7wFK2ReVQpq80IAGs6eI1l","https://api.spotify.com/v1/audio-analysis/7wFK2ReVQpq80IAGs6eI1l",305507,4,"FR"
"390",0.608,0.464,0,-9.659,0,0.192,0.174,0,0.712,0.274,83.781,"audio_features","6krr1QQpT7nN8fjLjdWXIC","spotify:track:6krr1QQpT7nN8fjLjdWXIC","https://api.spotify.com/v1/tracks/6krr1QQpT7nN8fjLjdWXIC","https://api.spotify.com/v1/audio-analysis/6krr1QQpT7nN8fjLjdWXIC",207120,4,"FR"
"391",0.685,0.706,11,-7.02,0,0.0545,0.0894,0.0287,0.0986,0.64,155.989,"audio_features","2DOc7EJutpU8OrBHV6RABG","spotify:track:2DOc7EJutpU8OrBHV6RABG","https://api.spotify.com/v1/tracks/2DOc7EJutpU8OrBHV6RABG","https://api.spotify.com/v1/audio-analysis/2DOc7EJutpU8OrBHV6RABG",172293,4,"FR"
"392",0.642,0.695,7,-8.972,0,0.0549,0.499,5.14e-05,0.0852,0.956,176.134,"audio_features","0z0izoGFPCoPJKFi41azyb","spotify:track:0z0izoGFPCoPJKFi41azyb","https://api.spotify.com/v1/tracks/0z0izoGFPCoPJKFi41azyb","https://api.spotify.com/v1/audio-analysis/0z0izoGFPCoPJKFi41azyb",201893,4,"FR"
"393",0.75,0.432,6,-8.06,0,0.0855,0.452,0.000513,0.107,0.276,127.056,"audio_features","539zyjwDE87Cjp1mzRN8H7","spotify:track:539zyjwDE87Cjp1mzRN8H7","https://api.spotify.com/v1/tracks/539zyjwDE87Cjp1mzRN8H7","https://api.spotify.com/v1/audio-analysis/539zyjwDE87Cjp1mzRN8H7",217320,4,"FR"
"394",0.789,0.633,2,-6.269,1,0.0734,0.256,1.31e-06,0.092,0.262,138.097,"audio_features","4L0Iwsk1s8cbdBcEgdm8K5","spotify:track:4L0Iwsk1s8cbdBcEgdm8K5","https://api.spotify.com/v1/tracks/4L0Iwsk1s8cbdBcEgdm8K5","https://api.spotify.com/v1/audio-analysis/4L0Iwsk1s8cbdBcEgdm8K5",183307,4,"FR"
"395",0.919,0.779,7,-4.739,0,0.147,0.258,0,0.0991,0.941,138.038,"audio_features","46vfSYsDJZaNQcD4YvT8GD","spotify:track:46vfSYsDJZaNQcD4YvT8GD","https://api.spotify.com/v1/tracks/46vfSYsDJZaNQcD4YvT8GD","https://api.spotify.com/v1/audio-analysis/46vfSYsDJZaNQcD4YvT8GD",189400,4,"FR"
"396",0.837,0.615,6,-5.274,0,0.0762,0.37,1.29e-05,0.0914,0.858,130.062,"audio_features","1cgRpYVOkYnxomkDpYLyba","spotify:track:1cgRpYVOkYnxomkDpYLyba","https://api.spotify.com/v1/tracks/1cgRpYVOkYnxomkDpYLyba","https://api.spotify.com/v1/audio-analysis/1cgRpYVOkYnxomkDpYLyba",181467,4,"FR"
"397",0.805,0.637,6,-6.515,1,0.0869,0.228,0,0.071,0.678,140.045,"audio_features","1bwhDrXcAtqePp8mNJ0pTe","spotify:track:1bwhDrXcAtqePp8mNJ0pTe","https://api.spotify.com/v1/tracks/1bwhDrXcAtqePp8mNJ0pTe","https://api.spotify.com/v1/audio-analysis/1bwhDrXcAtqePp8mNJ0pTe",179427,4,"FR"
"398",0.83,0.676,0,-5.275,0,0.0681,0.185,1.28e-05,0.105,0.576,135.023,"audio_features","3bGGvbwbhq9kIMhHaXBdYL","spotify:track:3bGGvbwbhq9kIMhHaXBdYL","https://api.spotify.com/v1/tracks/3bGGvbwbhq9kIMhHaXBdYL","https://api.spotify.com/v1/audio-analysis/3bGGvbwbhq9kIMhHaXBdYL",174053,4,"FR"
"399",0.875,0.613,3,-7.229,0,0.21,0.688,0,0.114,0.752,119.964,"audio_features","3lTL4LdFKVF51lseI2nk5D","spotify:track:3lTL4LdFKVF51lseI2nk5D","https://api.spotify.com/v1/tracks/3lTL4LdFKVF51lseI2nk5D","https://api.spotify.com/v1/audio-analysis/3lTL4LdFKVF51lseI2nk5D",212320,4,"FR"
"400",0.851,0.737,5,-3.6,0,0.0917,0.046,0,0.0878,0.783,126.01,"audio_features","1V6GQXatQBSPUGJhHmxbqS","spotify:track:1V6GQXatQBSPUGJhHmxbqS","https://api.spotify.com/v1/tracks/1V6GQXatQBSPUGJhHmxbqS","https://api.spotify.com/v1/audio-analysis/1V6GQXatQBSPUGJhHmxbqS",170507,4,"FR"
"401",0.926,0.662,9,-4.711,0,0.11,0.336,3.06e-06,0.0754,0.725,140.021,"audio_features","5HerMpAegwiAAFOIXNCxED","spotify:track:5HerMpAegwiAAFOIXNCxED","https://api.spotify.com/v1/tracks/5HerMpAegwiAAFOIXNCxED","https://api.spotify.com/v1/audio-analysis/5HerMpAegwiAAFOIXNCxED",154960,4,"FR"
"402",0.826,0.701,6,-5.596,0,0.0672,0.0765,0,0.0942,0.654,117.991,"audio_features","6EGBu77U6DUhYvdHyuo0c8","spotify:track:6EGBu77U6DUhYvdHyuo0c8","https://api.spotify.com/v1/tracks/6EGBu77U6DUhYvdHyuo0c8","https://api.spotify.com/v1/audio-analysis/6EGBu77U6DUhYvdHyuo0c8",365320,4,"FR"
"403",0.828,0.878,7,-5.241,1,0.269,0.321,0,0.1,0.777,142.886,"audio_features","4mBVWaZDIqsp5IV36R2PUc","spotify:track:4mBVWaZDIqsp5IV36R2PUc","https://api.spotify.com/v1/tracks/4mBVWaZDIqsp5IV36R2PUc","https://api.spotify.com/v1/audio-analysis/4mBVWaZDIqsp5IV36R2PUc",378080,4,"FR"
"404",0.832,0.54,6,-8.667,1,0.397,0.36,0,0.101,0.84,120.105,"audio_features","0w6lsLBvhtGcqMYA7MB7r6","spotify:track:0w6lsLBvhtGcqMYA7MB7r6","https://api.spotify.com/v1/tracks/0w6lsLBvhtGcqMYA7MB7r6","https://api.spotify.com/v1/audio-analysis/0w6lsLBvhtGcqMYA7MB7r6",244000,4,"FR"
"405",0.656,0.463,2,-10.93,1,0.0598,0.38,0,0.446,0.407,81.499,"audio_features","6VOUfCrjmxH62oijWgbC6O","spotify:track:6VOUfCrjmxH62oijWgbC6O","https://api.spotify.com/v1/tracks/6VOUfCrjmxH62oijWgbC6O","https://api.spotify.com/v1/audio-analysis/6VOUfCrjmxH62oijWgbC6O",181112,4,"FR"
"406",0.635,0.758,1,-8.079,1,0.153,0.0667,0,0.298,0.291,59.974,"audio_features","4c3TC1eWvz6BgOqSlOAKdT","spotify:track:4c3TC1eWvz6BgOqSlOAKdT","https://api.spotify.com/v1/tracks/4c3TC1eWvz6BgOqSlOAKdT","https://api.spotify.com/v1/audio-analysis/4c3TC1eWvz6BgOqSlOAKdT",282475,4,"FR"
"407",0.834,0.693,8,-8.281,1,0.294,0.0217,0,0.183,0.358,149.952,"audio_features","17gkoi8EGPO1XssTOYK5ki","spotify:track:17gkoi8EGPO1XssTOYK5ki","https://api.spotify.com/v1/tracks/17gkoi8EGPO1XssTOYK5ki","https://api.spotify.com/v1/audio-analysis/17gkoi8EGPO1XssTOYK5ki",227040,4,"FR"
"408",0.755,0.497,9,-8.838,0,0.359,0.482,0,0.0796,0.481,141.126,"audio_features","70jyIxNr3R5k3bofVYX9GS","spotify:track:70jyIxNr3R5k3bofVYX9GS","https://api.spotify.com/v1/tracks/70jyIxNr3R5k3bofVYX9GS","https://api.spotify.com/v1/audio-analysis/70jyIxNr3R5k3bofVYX9GS",197773,4,"FR"
"409",0.76,0.647,9,-7.773,0,0.25,0.0919,0,0.122,0.303,143.104,"audio_features","3Z8gDycWX48tv06vVRMQtg","spotify:track:3Z8gDycWX48tv06vVRMQtg","https://api.spotify.com/v1/tracks/3Z8gDycWX48tv06vVRMQtg","https://api.spotify.com/v1/audio-analysis/3Z8gDycWX48tv06vVRMQtg",153566,4,"FR"
"410",0.634,0.675,7,-7.351,0,0.0926,0.099,0.000314,0.362,0.633,82.183,"audio_features","3IM7zXywZ6sRTtkRjRLxJ8","spotify:track:3IM7zXywZ6sRTtkRjRLxJ8","https://api.spotify.com/v1/tracks/3IM7zXywZ6sRTtkRjRLxJ8","https://api.spotify.com/v1/audio-analysis/3IM7zXywZ6sRTtkRjRLxJ8",219866,4,"FR"
"411",0.631,0.271,0,-13.824,0,0.12,0.885,0.000198,0.134,0.359,86.619,"audio_features","4OTgPQji476VR0qarMgsgG","spotify:track:4OTgPQji476VR0qarMgsgG","https://api.spotify.com/v1/tracks/4OTgPQji476VR0qarMgsgG","https://api.spotify.com/v1/audio-analysis/4OTgPQji476VR0qarMgsgG",172047,3,"FR"
"412",0.721,0.733,8,-7.026,1,0.258,0.0273,0,0.118,0.317,77.045,"audio_features","3thFDKQiVTO3zpjppG91BE","spotify:track:3thFDKQiVTO3zpjppG91BE","https://api.spotify.com/v1/tracks/3thFDKQiVTO3zpjppG91BE","https://api.spotify.com/v1/audio-analysis/3thFDKQiVTO3zpjppG91BE",208595,4,"FR"
"413",0.811,0.768,1,-4.896,1,0.301,0.481,0,0.0867,0.875,99.956,"audio_features","4zNegI08Ey41oFdfaiZinq","spotify:track:4zNegI08Ey41oFdfaiZinq","https://api.spotify.com/v1/tracks/4zNegI08Ey41oFdfaiZinq","https://api.spotify.com/v1/audio-analysis/4zNegI08Ey41oFdfaiZinq",188968,4,"FR"
"414",0.736,0.666,0,-7.851,1,0.255,0.36,0,0.0881,0.744,138.656,"audio_features","6UlSVbJrj3wsyxjGM4KPAv","spotify:track:6UlSVbJrj3wsyxjGM4KPAv","https://api.spotify.com/v1/tracks/6UlSVbJrj3wsyxjGM4KPAv","https://api.spotify.com/v1/audio-analysis/6UlSVbJrj3wsyxjGM4KPAv",240373,4,"FR"
"415",0.854,0.867,6,-3.63,1,0.0534,0.122,1.53e-06,0.131,0.787,129.989,"audio_features","62UFeHhvgSjvEJ12Kwjc4p","spotify:track:62UFeHhvgSjvEJ12Kwjc4p","https://api.spotify.com/v1/tracks/62UFeHhvgSjvEJ12Kwjc4p","https://api.spotify.com/v1/audio-analysis/62UFeHhvgSjvEJ12Kwjc4p",168878,4,"FR"
"416",0.731,0.59,5,-6.27,0,0.126,0.352,0,0.126,0.321,91.989,"audio_features","1frmYvoVtyFlGypiapnkrX","spotify:track:1frmYvoVtyFlGypiapnkrX","https://api.spotify.com/v1/tracks/1frmYvoVtyFlGypiapnkrX","https://api.spotify.com/v1/audio-analysis/1frmYvoVtyFlGypiapnkrX",222448,4,"FR"
"417",0.721,0.523,7,-8.399,1,0.147,0.0693,0,0.281,0.757,141.034,"audio_features","4IbDTrLxImTJfZePAX2nKB","spotify:track:4IbDTrLxImTJfZePAX2nKB","https://api.spotify.com/v1/tracks/4IbDTrLxImTJfZePAX2nKB","https://api.spotify.com/v1/audio-analysis/4IbDTrLxImTJfZePAX2nKB",191985,4,"FR"
"418",0.663,0.715,0,-5.239,0,0.195,0.383,0,0.104,0.517,144.901,"audio_features","0RlsG2tl1JE53HC2zbeGnU","spotify:track:0RlsG2tl1JE53HC2zbeGnU","https://api.spotify.com/v1/tracks/0RlsG2tl1JE53HC2zbeGnU","https://api.spotify.com/v1/audio-analysis/0RlsG2tl1JE53HC2zbeGnU",179040,4,"FR"
"419",0.774,0.583,0,-8.649,1,0.169,0.422,1.55e-05,0.145,0.323,148.018,"audio_features","6Vcxzw4ifKqYxVrp3ckpVF","spotify:track:6Vcxzw4ifKqYxVrp3ckpVF","https://api.spotify.com/v1/tracks/6Vcxzw4ifKqYxVrp3ckpVF","https://api.spotify.com/v1/audio-analysis/6Vcxzw4ifKqYxVrp3ckpVF",201427,4,"FR"
"420",0.769,0.651,8,-5.625,0,0.0949,0.487,0,0.0868,0.448,140.058,"audio_features","3QZ0iZsciyfyQfV0qEQgLI","spotify:track:3QZ0iZsciyfyQfV0qEQgLI","https://api.spotify.com/v1/tracks/3QZ0iZsciyfyQfV0qEQgLI","https://api.spotify.com/v1/audio-analysis/3QZ0iZsciyfyQfV0qEQgLI",184848,4,"FR"
"421",0.814,0.584,1,-6.973,1,0.123,0.0434,0,0.0883,0.501,139.99,"audio_features","26xheWSJ6cJf1oF5ooC4ZC","spotify:track:26xheWSJ6cJf1oF5ooC4ZC","https://api.spotify.com/v1/tracks/26xheWSJ6cJf1oF5ooC4ZC","https://api.spotify.com/v1/audio-analysis/26xheWSJ6cJf1oF5ooC4ZC",201027,4,"FR"
"422",0.709,0.586,2,-7.323,0,0.156,0.259,0,0.12,0.813,148.009,"audio_features","0znMIaioz6kasm6yJ8nylG","spotify:track:0znMIaioz6kasm6yJ8nylG","https://api.spotify.com/v1/tracks/0znMIaioz6kasm6yJ8nylG","https://api.spotify.com/v1/audio-analysis/0znMIaioz6kasm6yJ8nylG",185163,4,"FR"
"423",0.796,0.822,11,-4.343,0,0.216,0.0616,0.0656,0.42,0.757,139.951,"audio_features","66OTw5q1Ut9KqdFgzMRrhp","spotify:track:66OTw5q1Ut9KqdFgzMRrhp","https://api.spotify.com/v1/tracks/66OTw5q1Ut9KqdFgzMRrhp","https://api.spotify.com/v1/audio-analysis/66OTw5q1Ut9KqdFgzMRrhp",220632,4,"FR"
"424",0.575,0.58,0,-6.801,1,0.067,0.166,0,0.0781,0.324,75.2,"audio_features","57I5KhEpQFC9XBgKt6nklL","spotify:track:57I5KhEpQFC9XBgKt6nklL","https://api.spotify.com/v1/tracks/57I5KhEpQFC9XBgKt6nklL","https://api.spotify.com/v1/audio-analysis/57I5KhEpQFC9XBgKt6nklL",211413,4,"FR"
"425",0.726,0.757,5,-6.997,0,0.41,0.38,0,0.14,0.706,93.565,"audio_features","476Nn5jU0ua9JnrAZcn6Fl","spotify:track:476Nn5jU0ua9JnrAZcn6Fl","https://api.spotify.com/v1/tracks/476Nn5jU0ua9JnrAZcn6Fl","https://api.spotify.com/v1/audio-analysis/476Nn5jU0ua9JnrAZcn6Fl",234200,4,"FR"
"426",0.62,0.375,8,-11.064,1,0.455,0.724,2.86e-06,0.125,0.226,92.641,"audio_features","4kqsT3yDyJr1KZ2AkM9qfD","spotify:track:4kqsT3yDyJr1KZ2AkM9qfD","https://api.spotify.com/v1/tracks/4kqsT3yDyJr1KZ2AkM9qfD","https://api.spotify.com/v1/audio-analysis/4kqsT3yDyJr1KZ2AkM9qfD",286520,4,"FR"
"427",0.64,0.419,11,-9.962,1,0.168,0.326,0.000271,0.137,0.202,131.936,"audio_features","2PYXOG6GdxF9sUIH2NfOAD","spotify:track:2PYXOG6GdxF9sUIH2NfOAD","https://api.spotify.com/v1/tracks/2PYXOG6GdxF9sUIH2NfOAD","https://api.spotify.com/v1/audio-analysis/2PYXOG6GdxF9sUIH2NfOAD",244320,4,"FR"
"428",0.758,0.638,1,-7.984,0,0.253,0.407,0,0.178,0.188,137.981,"audio_features","7C7GtWZmyicqjBDbAWPsCp","spotify:track:7C7GtWZmyicqjBDbAWPsCp","https://api.spotify.com/v1/tracks/7C7GtWZmyicqjBDbAWPsCp","https://api.spotify.com/v1/audio-analysis/7C7GtWZmyicqjBDbAWPsCp",248467,4,"FR"
"429",0.458,0.64,5,-5.972,0,0.0869,0.174,0,0.123,0.452,124.315,"audio_features","6XNrhRoBFAk72UZMdFGgb4","spotify:track:6XNrhRoBFAk72UZMdFGgb4","https://api.spotify.com/v1/tracks/6XNrhRoBFAk72UZMdFGgb4","https://api.spotify.com/v1/audio-analysis/6XNrhRoBFAk72UZMdFGgb4",265707,4,"FR"
"430",0.774,0.431,8,-7.236,1,0.395,0.305,0,0.116,0.189,133.132,"audio_features","0NAv7yKOYp9Y01QNI5gpWL","spotify:track:0NAv7yKOYp9Y01QNI5gpWL","https://api.spotify.com/v1/tracks/0NAv7yKOYp9Y01QNI5gpWL","https://api.spotify.com/v1/audio-analysis/0NAv7yKOYp9Y01QNI5gpWL",204347,4,"FR"
"431",0.855,0.551,8,-7.651,1,0.0741,0.245,2.31e-06,0.477,0.351,135.995,"audio_features","6eVHz1I8JaAYUl1jTgSjRW","spotify:track:6eVHz1I8JaAYUl1jTgSjRW","https://api.spotify.com/v1/tracks/6eVHz1I8JaAYUl1jTgSjRW","https://api.spotify.com/v1/audio-analysis/6eVHz1I8JaAYUl1jTgSjRW",227400,4,"FR"
"432",0.72,0.486,11,-10.143,0,0.47,0.688,0,0.481,0.322,82.613,"audio_features","7CnlMI3z4COC5WDzkKpeCF","spotify:track:7CnlMI3z4COC5WDzkKpeCF","https://api.spotify.com/v1/tracks/7CnlMI3z4COC5WDzkKpeCF","https://api.spotify.com/v1/audio-analysis/7CnlMI3z4COC5WDzkKpeCF",221253,4,"FR"
"433",0.697,0.633,7,-6.983,1,0.0793,0.552,0,0.128,0.716,139.074,"audio_features","08QXSGwwI8Qu4IQEV3AfM6","spotify:track:08QXSGwwI8Qu4IQEV3AfM6","https://api.spotify.com/v1/tracks/08QXSGwwI8Qu4IQEV3AfM6","https://api.spotify.com/v1/audio-analysis/08QXSGwwI8Qu4IQEV3AfM6",162960,4,"FR"
"434",0.866,0.628,6,-5.575,0,0.0536,0.644,2.48e-06,0.107,0.731,125.991,"audio_features","0X5zETsfr8nGAVABRcD4o4","spotify:track:0X5zETsfr8nGAVABRcD4o4","https://api.spotify.com/v1/tracks/0X5zETsfr8nGAVABRcD4o4","https://api.spotify.com/v1/audio-analysis/0X5zETsfr8nGAVABRcD4o4",145162,4,"FR"
"435",0.509,0.412,3,-7.951,0,0.135,0.305,4.1e-06,0.0878,0.386,110.075,"audio_features","3J5CNgFBHzS75oYVv9zbDc","spotify:track:3J5CNgFBHzS75oYVv9zbDc","https://api.spotify.com/v1/tracks/3J5CNgFBHzS75oYVv9zbDc","https://api.spotify.com/v1/audio-analysis/3J5CNgFBHzS75oYVv9zbDc",229035,4,"FR"
"436",0.522,0.481,0,-7.747,1,0.15,0.251,0,0.143,0.237,83.803,"audio_features","7gga4AEElumeu53PZPzLDh","spotify:track:7gga4AEElumeu53PZPzLDh","https://api.spotify.com/v1/tracks/7gga4AEElumeu53PZPzLDh","https://api.spotify.com/v1/audio-analysis/7gga4AEElumeu53PZPzLDh",214616,5,"FR"
"437",0.734,0.665,11,-7.913,0,0.141,0.0769,0,0.0733,0.762,125.967,"audio_features","5hzg9p5zoHldX1O9v8qJor","spotify:track:5hzg9p5zoHldX1O9v8qJor","https://api.spotify.com/v1/tracks/5hzg9p5zoHldX1O9v8qJor","https://api.spotify.com/v1/audio-analysis/5hzg9p5zoHldX1O9v8qJor",162230,4,"FR"
"438",0.781,0.55,4,-7.528,0,0.109,0.42,3.01e-05,0.087,0.697,139.009,"audio_features","1ORbLW2fNFSdbx5kXeld5L","spotify:track:1ORbLW2fNFSdbx5kXeld5L","https://api.spotify.com/v1/tracks/1ORbLW2fNFSdbx5kXeld5L","https://api.spotify.com/v1/audio-analysis/1ORbLW2fNFSdbx5kXeld5L",165520,4,"FR"
"439",0.659,0.566,7,-6.704,0,0.241,0.366,0,0.128,0.503,101.888,"audio_features","1kqrfPAEFaOx33YHlYqQLa","spotify:track:1kqrfPAEFaOx33YHlYqQLa","https://api.spotify.com/v1/tracks/1kqrfPAEFaOx33YHlYqQLa","https://api.spotify.com/v1/audio-analysis/1kqrfPAEFaOx33YHlYqQLa",163608,4,"FR"
"440",0.763,0.535,1,-6,0,0.0512,0.655,0,0.133,0.719,134.877,"audio_features","5JVf4pCn50ePuE6ZoF5oEg","spotify:track:5JVf4pCn50ePuE6ZoF5oEg","https://api.spotify.com/v1/tracks/5JVf4pCn50ePuE6ZoF5oEg","https://api.spotify.com/v1/audio-analysis/5JVf4pCn50ePuE6ZoF5oEg",188677,4,"FR"
"441",0.887,0.638,1,-4.526,1,0.165,0.229,5.5e-06,0.255,0.665,125.017,"audio_features","5r6vHUbL1k7wNXm1yGtXaW","spotify:track:5r6vHUbL1k7wNXm1yGtXaW","https://api.spotify.com/v1/tracks/5r6vHUbL1k7wNXm1yGtXaW","https://api.spotify.com/v1/audio-analysis/5r6vHUbL1k7wNXm1yGtXaW",149870,4,"FR"
"442",0.73,0.587,4,-6.972,0,0.0562,0.193,0,0.0844,0.791,134.958,"audio_features","6g8Waa9vcFQP1FElldjfRr","spotify:track:6g8Waa9vcFQP1FElldjfRr","https://api.spotify.com/v1/tracks/6g8Waa9vcFQP1FElldjfRr","https://api.spotify.com/v1/audio-analysis/6g8Waa9vcFQP1FElldjfRr",269659,4,"FR"
"443",0.53,0.505,5,-8.076,0,0.156,0.449,1.18e-06,0.115,0.415,81.752,"audio_features","44FeMWf96yh69xdn25FZFy","spotify:track:44FeMWf96yh69xdn25FZFy","https://api.spotify.com/v1/tracks/44FeMWf96yh69xdn25FZFy","https://api.spotify.com/v1/audio-analysis/44FeMWf96yh69xdn25FZFy",241826,4,"FR"
"444",0.844,0.656,7,-5.935,0,0.216,0.192,1.82e-05,0.115,0.398,99.983,"audio_features","5ioieZofgvXQK70RFhVohl","spotify:track:5ioieZofgvXQK70RFhVohl","https://api.spotify.com/v1/tracks/5ioieZofgvXQK70RFhVohl","https://api.spotify.com/v1/audio-analysis/5ioieZofgvXQK70RFhVohl",194267,4,"FR"
"445",0.624,0.802,6,-4.818,1,0.311,0.0597,0,0.252,0.818,133.888,"audio_features","03y045SZqaC94yfXl1cU4E","spotify:track:03y045SZqaC94yfXl1cU4E","https://api.spotify.com/v1/tracks/03y045SZqaC94yfXl1cU4E","https://api.spotify.com/v1/audio-analysis/03y045SZqaC94yfXl1cU4E",189933,4,"FR"
"446",0.844,0.562,2,-7.744,0,0.137,0.217,0.000636,0.114,0.574,94.976,"audio_features","12GV2Wr4p1hBWQCrQcVsew","spotify:track:12GV2Wr4p1hBWQCrQcVsew","https://api.spotify.com/v1/tracks/12GV2Wr4p1hBWQCrQcVsew","https://api.spotify.com/v1/audio-analysis/12GV2Wr4p1hBWQCrQcVsew",187307,4,"FR"
"447",0.77,0.658,1,-7.272,0,0.0593,0.44,0,0.22,0.417,133.994,"audio_features","5yYfCoMrhcuxMP9CAmA2rU","spotify:track:5yYfCoMrhcuxMP9CAmA2rU","https://api.spotify.com/v1/tracks/5yYfCoMrhcuxMP9CAmA2rU","https://api.spotify.com/v1/audio-analysis/5yYfCoMrhcuxMP9CAmA2rU",167507,4,"FR"
"448",0.89,0.749,4,-4.761,0,0.0722,0.562,0,0.137,0.864,133.99,"audio_features","1O2mX6MrjsJlkCGEF0TVWL","spotify:track:1O2mX6MrjsJlkCGEF0TVWL","https://api.spotify.com/v1/tracks/1O2mX6MrjsJlkCGEF0TVWL","https://api.spotify.com/v1/audio-analysis/1O2mX6MrjsJlkCGEF0TVWL",161737,4,"FR"
"449",0.627,0.736,4,-7.48,0,0.405,0.263,0,0.151,0.787,90.464,"audio_features","0VJwgZkDmZZLZygKnPj2s6","spotify:track:0VJwgZkDmZZLZygKnPj2s6","https://api.spotify.com/v1/tracks/0VJwgZkDmZZLZygKnPj2s6","https://api.spotify.com/v1/audio-analysis/0VJwgZkDmZZLZygKnPj2s6",266240,4,"FR"
"450",0.674,0.558,11,-8.928,0,0.0499,0.377,0,0.16,0.592,86.731,"audio_features","6lZbLMHu98qpkOY0t3efUK","spotify:track:6lZbLMHu98qpkOY0t3efUK","https://api.spotify.com/v1/tracks/6lZbLMHu98qpkOY0t3efUK","https://api.spotify.com/v1/audio-analysis/6lZbLMHu98qpkOY0t3efUK",189347,4,"FR"
"451",0.792,0.581,1,-6.742,0,0.371,0.256,2.55e-06,0.254,0.637,86.738,"audio_features","0Bo36dconUdOrPoFgVZM5p","spotify:track:0Bo36dconUdOrPoFgVZM5p","https://api.spotify.com/v1/tracks/0Bo36dconUdOrPoFgVZM5p","https://api.spotify.com/v1/audio-analysis/0Bo36dconUdOrPoFgVZM5p",195587,5,"FR"
"452",0.763,0.657,11,-8.004,0,0.202,0.331,0.0103,0.0981,0.555,135.178,"audio_features","3BZFZbj6PNHjZgHTtAk5LA","spotify:track:3BZFZbj6PNHjZgHTtAk5LA","https://api.spotify.com/v1/tracks/3BZFZbj6PNHjZgHTtAk5LA","https://api.spotify.com/v1/audio-analysis/3BZFZbj6PNHjZgHTtAk5LA",202360,4,"FR"
