"","id","disc_number","duration_ms.x","explicit","href","is_local","is_playable","name","popularity","preview_url","track_number","type.x","uri.x","album.album_type","album.href","album.id","album.name","album.release_date","album.release_date_precision","album.total_tracks","album.type","album.uri","album.external_urls.spotify","external_ids.isrc","external_urls.spotify","genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type.y","uri.y","track_href","analysis_url","duration_ms.y","time_signature","genre2","albumpop"
"140","5T6DM9qjjngWnukcw0svkX",1,215120,FALSE,"https://api.spotify.com/v1/tracks/5T6DM9qjjngWnukcw0svkX",FALSE,TRUE,"Round Here",62,NA,2,"track","spotify:track:5T6DM9qjjngWnukcw0svkX","album","https://api.spotify.com/v1/albums/5MH765pytbQasmDxXArTah","5MH765pytbQasmDxXArTah","Here's To The Good Times","2012-01-01","day",11,"album","spotify:album:5MH765pytbQasmDxXArTah","https://open.spotify.com/album/5MH765pytbQasmDxXArTah","USUM71211906","https://open.spotify.com/track/5T6DM9qjjngWnukcw0svkX","country",0.523,0.954,1,-3.051,1,0.0374,0.00385,1.65e-06,0.243,0.901,141.982,"audio_features","spotify:track:5T6DM9qjjngWnukcw0svkX","https://api.spotify.com/v1/tracks/5T6DM9qjjngWnukcw0svkX","https://api.spotify.com/v1/audio-analysis/5T6DM9qjjngWnukcw0svkX",215120,4,"country",73
"141","5TRPicyLGbAF2LGBFbHGvO",1,237506,TRUE,"https://api.spotify.com/v1/tracks/5TRPicyLGbAF2LGBFbHGvO",FALSE,TRUE,"Flashing Lights",79,NA,9,"track","spotify:track:5TRPicyLGbAF2LGBFbHGvO","album","https://api.spotify.com/v1/albums/4SZko61aMnmgvNhfhgTuD3","4SZko61aMnmgvNhfhgTuD3","Graduation","2007-09-11","day",14,"album","spotify:album:4SZko61aMnmgvNhfhgTuD3","https://open.spotify.com/album/4SZko61aMnmgvNhfhgTuD3","USUM70749095","https://open.spotify.com/track/5TRPicyLGbAF2LGBFbHGvO","rap",0.639,0.628,6,-7.578,0,0.0399,0.0381,0,0.386,0.43,90.482,"audio_features","spotify:track:5TRPicyLGbAF2LGBFbHGvO","https://api.spotify.com/v1/tracks/5TRPicyLGbAF2LGBFbHGvO","https://api.spotify.com/v1/audio-analysis/5TRPicyLGbAF2LGBFbHGvO",237507,4,"rap",89
"142","5UsLjwBaTHBX4ektWIr4XX",2,357706,TRUE,"https://api.spotify.com/v1/tracks/5UsLjwBaTHBX4ektWIr4XX",FALSE,TRUE,"Forever",72,NA,1,"track","spotify:track:5UsLjwBaTHBX4ektWIr4XX","album","https://api.spotify.com/v1/albums/7MZzYkbHL9Tk3O6WeD4Z0Z","7MZzYkbHL9Tk3O6WeD4Z0Z","Relapse: Refill","2009-05-15","day",29,"album","spotify:album:7MZzYkbHL9Tk3O6WeD4Z0Z","https://open.spotify.com/album/7MZzYkbHL9Tk3O6WeD4Z0Z","USUM70920707","https://open.spotify.com/track/5UsLjwBaTHBX4ektWIr4XX","rap",0.457,0.906,5,-2.278,0,0.342,0.249,0,0.182,0.54,104.02,"audio_features","spotify:track:5UsLjwBaTHBX4ektWIr4XX","https://api.spotify.com/v1/tracks/5UsLjwBaTHBX4ektWIr4XX","https://api.spotify.com/v1/audio-analysis/5UsLjwBaTHBX4ektWIr4XX",357707,5,"rap",79
"143","5W8jRrZ6tWrTrqnKRtIQBf",1,218210,TRUE,"https://api.spotify.com/v1/tracks/5W8jRrZ6tWrTrqnKRtIQBf",FALSE,TRUE,"p r i d e . i s . t h e . d e v i l (with Lil Baby)",77,NA,7,"track","spotify:track:5W8jRrZ6tWrTrqnKRtIQBf","album","https://api.spotify.com/v1/albums/4JAvwK4APPArjIsOdGoJXX","4JAvwK4APPArjIsOdGoJXX","The Off-Season","2021-05-14","day",12,"album","spotify:album:4JAvwK4APPArjIsOdGoJXX","https://open.spotify.com/album/4JAvwK4APPArjIsOdGoJXX","QMJMT2103642","https://open.spotify.com/track/5W8jRrZ6tWrTrqnKRtIQBf","rap",0.861,0.656,4,-7.867,0,0.425,0.104,0,0.0986,0.331,88.967,"audio_features","spotify:track:5W8jRrZ6tWrTrqnKRtIQBf","https://api.spotify.com/v1/tracks/5W8jRrZ6tWrTrqnKRtIQBf","https://api.spotify.com/v1/audio-analysis/5W8jRrZ6tWrTrqnKRtIQBf",218210,4,"rap",85
"144","5wujBwqG7INdStqGd4tRMX",1,169999,TRUE,"https://api.spotify.com/v1/tracks/5wujBwqG7INdStqGd4tRMX",FALSE,TRUE,"Armed And Dangerous",77,NA,5,"track","spotify:track:5wujBwqG7INdStqGd4tRMX","album","https://api.spotify.com/v1/albums/6tkjU4Umpo79wwkgPMV3nZ","6tkjU4Umpo79wwkgPMV3nZ","Goodbye & Good Riddance","2018-12-10","day",17,"album","spotify:album:6tkjU4Umpo79wwkgPMV3nZ","https://open.spotify.com/album/6tkjU4Umpo79wwkgPMV3nZ","USUG11802039","https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX","rap",0.736,0.67,10,-6.702,1,0.311,0.186,0,0.114,0.845,130.032,"audio_features","spotify:track:5wujBwqG7INdStqGd4tRMX","https://api.spotify.com/v1/tracks/5wujBwqG7INdStqGd4tRMX","https://api.spotify.com/v1/audio-analysis/5wujBwqG7INdStqGd4tRMX",169999,4,"rap",91
"145","61S79KIVA4I9FXbnsylEHT",1,296568,TRUE,"https://api.spotify.com/v1/tracks/61S79KIVA4I9FXbnsylEHT",FALSE,TRUE,"In The Bible (with Lil Durk & Giveon)",72,NA,4,"track","spotify:track:61S79KIVA4I9FXbnsylEHT","album","https://api.spotify.com/v1/albums/3SpBlxme9WbeQdI9kx7KAV","3SpBlxme9WbeQdI9kx7KAV","Certified Lover Boy","2021-09-03","day",21,"album","spotify:album:3SpBlxme9WbeQdI9kx7KAV","https://open.spotify.com/album/3SpBlxme9WbeQdI9kx7KAV","USUG12104400","https://open.spotify.com/track/61S79KIVA4I9FXbnsylEHT","rap",0.686,0.385,7,-8.35,0,0.297,0.614,0,0.131,0.147,143.07,"audio_features","spotify:track:61S79KIVA4I9FXbnsylEHT","https://api.spotify.com/v1/tracks/61S79KIVA4I9FXbnsylEHT","https://api.spotify.com/v1/audio-analysis/61S79KIVA4I9FXbnsylEHT",296568,4,"rap",94
"146","65OVbaJR5O1RmwOQx0875b",1,192956,TRUE,"https://api.spotify.com/v1/tracks/65OVbaJR5O1RmwOQx0875b",FALSE,TRUE,"Wants and Needs (feat. Lil Baby)",81,NA,2,"track","spotify:track:65OVbaJR5O1RmwOQx0875b","single","https://api.spotify.com/v1/albums/5LuoozUhs2pl3glZeAJl89","5LuoozUhs2pl3glZeAJl89","Scary Hours 2","2021-03-05","day",3,"album","spotify:album:5LuoozUhs2pl3glZeAJl89","https://open.spotify.com/album/5LuoozUhs2pl3glZeAJl89","USUG12101042","https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b","rap",0.578,0.449,1,-6.349,1,0.286,0.0618,2.17e-06,0.119,0.1,136.006,"audio_features","spotify:track:65OVbaJR5O1RmwOQx0875b","https://api.spotify.com/v1/tracks/65OVbaJR5O1RmwOQx0875b","https://api.spotify.com/v1/audio-analysis/65OVbaJR5O1RmwOQx0875b",192956,4,"rap",NA
"147","68JS5SFTnW5Yv9Vzw81Jf0",1,210133,FALSE,"https://api.spotify.com/v1/tracks/68JS5SFTnW5Yv9Vzw81Jf0",FALSE,TRUE,"Millionaire",68,NA,1,"track","spotify:track:68JS5SFTnW5Yv9Vzw81Jf0","album","https://api.spotify.com/v1/albums/24fkX2Gdqw4a6pR9BUYbE5","24fkX2Gdqw4a6pR9BUYbE5","From A Room: Volume 2","2017-12-01","day",9,"album","spotify:album:24fkX2Gdqw4a6pR9BUYbE5","https://open.spotify.com/album/24fkX2Gdqw4a6pR9BUYbE5","USUM71710215","https://open.spotify.com/track/68JS5SFTnW5Yv9Vzw81Jf0","country",0.616,0.474,10,-9.608,1,0.0266,0.192,0.00762,0.0989,0.493,142.689,"audio_features","spotify:track:68JS5SFTnW5Yv9Vzw81Jf0","https://api.spotify.com/v1/tracks/68JS5SFTnW5Yv9Vzw81Jf0","https://api.spotify.com/v1/audio-analysis/68JS5SFTnW5Yv9Vzw81Jf0",210133,4,"country",73
"148","698eQRku24PIYPQPHItKlA",1,183160,FALSE,"https://api.spotify.com/v1/tracks/698eQRku24PIYPQPHItKlA",FALSE,TRUE,"She Got the Best of Me",73,"https://p.scdn.co/mp3-preview/74e9dc7d6494b8389f9defe15caa437b3b5584df?cid=2c522ebeb84f4aa189ec93288a41d97f",17,"track","spotify:track:698eQRku24PIYPQPHItKlA","album","https://api.spotify.com/v1/albums/53Oa5Bu0UTU8o8qCTaHKoz","53Oa5Bu0UTU8o8qCTaHKoz","This One's for You Too (Deluxe Edition)","2018-06-01","day",17,"album","spotify:album:53Oa5Bu0UTU8o8qCTaHKoz","https://open.spotify.com/album/53Oa5Bu0UTU8o8qCTaHKoz","US6XF1700267","https://open.spotify.com/track/698eQRku24PIYPQPHItKlA","country",0.533,0.907,11,-3.793,1,0.0406,0.0292,0,0.386,0.7,150.99,"audio_features","spotify:track:698eQRku24PIYPQPHItKlA","https://api.spotify.com/v1/tracks/698eQRku24PIYPQPHItKlA","https://api.spotify.com/v1/audio-analysis/698eQRku24PIYPQPHItKlA",183160,4,"country",81
"149","6BCs8vxnGgKL9eMCOrG2wm",1,248586,TRUE,"https://api.spotify.com/v1/tracks/6BCs8vxnGgKL9eMCOrG2wm",FALSE,TRUE,"6 Foot 7 Foot",71,NA,4,"track","spotify:track:6BCs8vxnGgKL9eMCOrG2wm","album","https://api.spotify.com/v1/albums/1MGEMBqM3v8OUM2glv7MSx","1MGEMBqM3v8OUM2glv7MSx","Tha Carter IV","2011-01-01","day",15,"album","spotify:album:1MGEMBqM3v8OUM2glv7MSx","https://open.spotify.com/album/1MGEMBqM3v8OUM2glv7MSx","USCM51000869","https://open.spotify.com/track/6BCs8vxnGgKL9eMCOrG2wm","rap",0.365,0.751,2,-5.429,1,0.304,0.000707,0,0.318,0.604,79.119,"audio_features","spotify:track:6BCs8vxnGgKL9eMCOrG2wm","https://api.spotify.com/v1/tracks/6BCs8vxnGgKL9eMCOrG2wm","https://api.spotify.com/v1/audio-analysis/6BCs8vxnGgKL9eMCOrG2wm",248587,4,"rap",76
"150","6c9mvipi1OooFPcU2dbwxq",1,217960,FALSE,"https://api.spotify.com/v1/tracks/6c9mvipi1OooFPcU2dbwxq",FALSE,TRUE,"Slow Down Summer",58,NA,11,"track","spotify:track:6c9mvipi1OooFPcU2dbwxq","album","https://api.spotify.com/v1/albums/794M3R461sLnY042CsB3xW","794M3R461sLnY042CsB3xW","Where We Started","2022-04-01","day",15,"album","spotify:album:794M3R461sLnY042CsB3xW","https://open.spotify.com/album/794M3R461sLnY042CsB3xW","QZRD92100765","https://open.spotify.com/track/6c9mvipi1OooFPcU2dbwxq","country",0.457,0.756,11,-5.64,1,0.0359,0.00901,0,0.0966,0.472,155.965,"audio_features","spotify:track:6c9mvipi1OooFPcU2dbwxq","https://api.spotify.com/v1/tracks/6c9mvipi1OooFPcU2dbwxq","https://api.spotify.com/v1/audio-analysis/6c9mvipi1OooFPcU2dbwxq",217960,4,"country",74
"151","6DCZcSspjsKoFjzjrWoCdn",1,198973,TRUE,"https://api.spotify.com/v1/tracks/6DCZcSspjsKoFjzjrWoCdn",FALSE,TRUE,"God's Plan",81,NA,5,"track","spotify:track:6DCZcSspjsKoFjzjrWoCdn","album","https://api.spotify.com/v1/albums/1ATL5GLyefJaxhQzSPVrLX","1ATL5GLyefJaxhQzSPVrLX","Scorpion","2018-06-29","day",25,"album","spotify:album:1ATL5GLyefJaxhQzSPVrLX","https://open.spotify.com/album/1ATL5GLyefJaxhQzSPVrLX","USCM51800004","https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn","rap",0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,"audio_features","spotify:track:6DCZcSspjsKoFjzjrWoCdn","https://api.spotify.com/v1/tracks/6DCZcSspjsKoFjzjrWoCdn","https://api.spotify.com/v1/audio-analysis/6DCZcSspjsKoFjzjrWoCdn",198973,4,"rap",88
"152","6EGAfJaLUFzhS4zRBIEQ2J",1,196800,FALSE,"https://api.spotify.com/v1/tracks/6EGAfJaLUFzhS4zRBIEQ2J",FALSE,TRUE,"You Make It Easy",69,"https://p.scdn.co/mp3-preview/a182b9e4be363d34ca9a6c79b16eebafa7fff3b8?cid=2c522ebeb84f4aa189ec93288a41d97f",4,"track","spotify:track:6EGAfJaLUFzhS4zRBIEQ2J","album","https://api.spotify.com/v1/albums/5irmzpXixcdNF2ZJjcrN0A","5irmzpXixcdNF2ZJjcrN0A","Rearview Town","2018-04-13","day",15,"album","spotify:album:5irmzpXixcdNF2ZJjcrN0A","https://open.spotify.com/album/5irmzpXixcdNF2ZJjcrN0A","QMRSZ1703136","https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J","country",0.375,0.574,7,-5.305,1,0.0315,0.143,0,0.11,0.406,132.025,"audio_features","spotify:track:6EGAfJaLUFzhS4zRBIEQ2J","https://api.spotify.com/v1/tracks/6EGAfJaLUFzhS4zRBIEQ2J","https://api.spotify.com/v1/audio-analysis/6EGAfJaLUFzhS4zRBIEQ2J",196800,3,"country",72
"153","6foY66mWZN0pSRjZ408c00",1,234346,FALSE,"https://api.spotify.com/v1/tracks/6foY66mWZN0pSRjZ408c00",FALSE,TRUE,"Whiskey Glasses",78,"https://p.scdn.co/mp3-preview/116439bc4def37fc64e057feb4fd1f19234934f3?cid=2c522ebeb84f4aa189ec93288a41d97f",4,"track","spotify:track:6foY66mWZN0pSRjZ408c00","album","https://api.spotify.com/v1/albums/1IR2nlwX6YVTXXeu2qzoWO","1IR2nlwX6YVTXXeu2qzoWO","If I Know Me","2018-04-27","day",14,"album","spotify:album:1IR2nlwX6YVTXXeu2qzoWO","https://open.spotify.com/album/1IR2nlwX6YVTXXeu2qzoWO","QZ22S1500059","https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00","country",0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.707,149.959,"audio_features","spotify:track:6foY66mWZN0pSRjZ408c00","https://api.spotify.com/v1/tracks/6foY66mWZN0pSRjZ408c00","https://api.spotify.com/v1/audio-analysis/6foY66mWZN0pSRjZ408c00",234347,4,"country",85
"154","6g6FfeozIEkVUXecpSq16Q",1,205758,TRUE,"https://api.spotify.com/v1/tracks/6g6FfeozIEkVUXecpSq16Q",FALSE,TRUE,"Elon Musk (feat. Gunna)",74,"https://p.scdn.co/mp3-preview/4c9d8f3d3f9085de41821fa56f35e39c922261a2?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:6g6FfeozIEkVUXecpSq16Q","single","https://api.spotify.com/v1/albums/5AviR59jAHiYp4Up3hj0bw","5AviR59jAHiYp4Up3hj0bw","Elon Musk (feat. Gunna)","2022-02-18","day",1,"album","spotify:album:5AviR59jAHiYp4Up3hj0bw","https://open.spotify.com/album/5AviR59jAHiYp4Up3hj0bw","USSM12201282","https://open.spotify.com/track/6g6FfeozIEkVUXecpSq16Q","rap",0.826,0.583,2,-5.186,0,0.0626,0.441,0,0.155,0.539,140.039,"audio_features","spotify:track:6g6FfeozIEkVUXecpSq16Q","https://api.spotify.com/v1/tracks/6g6FfeozIEkVUXecpSq16Q","https://api.spotify.com/v1/audio-analysis/6g6FfeozIEkVUXecpSq16Q",205759,4,"rap",NA
"155","6gdLyYNuhWBzqwlOFSsXC7",1,219573,FALSE,"https://api.spotify.com/v1/tracks/6gdLyYNuhWBzqwlOFSsXC7",FALSE,TRUE,"Better Together",72,"https://p.scdn.co/mp3-preview/a17eb043e2efec641b21a6f58a44a980c281c4a5?cid=2c522ebeb84f4aa189ec93288a41d97f",17,"track","spotify:track:6gdLyYNuhWBzqwlOFSsXC7","album","https://api.spotify.com/v1/albums/0S9D5NIDp2YXhYwlvuJzqx","0S9D5NIDp2YXhYwlvuJzqx","What You See Is What You Get","2019-11-08","day",18,"album","spotify:album:0S9D5NIDp2YXhYwlvuJzqx","https://open.spotify.com/album/0S9D5NIDp2YXhYwlvuJzqx","US6XF1800183","https://open.spotify.com/track/6gdLyYNuhWBzqwlOFSsXC7","country",0.552,0.225,0,-11.501,1,0.0477,0.827,0,0.111,0.67,138.002,"audio_features","spotify:track:6gdLyYNuhWBzqwlOFSsXC7","https://api.spotify.com/v1/tracks/6gdLyYNuhWBzqwlOFSsXC7","https://api.spotify.com/v1/audio-analysis/6gdLyYNuhWBzqwlOFSsXC7",219573,4,"country",83
"156","6hu4zxEVl8vhbZwDlqNqK6",1,256000,TRUE,"https://api.spotify.com/v1/tracks/6hu4zxEVl8vhbZwDlqNqK6",FALSE,TRUE,"City of Gods",66,"https://p.scdn.co/mp3-preview/dac3f012565f74256ab4b12730e9e89da97845d6?cid=2c522ebeb84f4aa189ec93288a41d97f",4,"track","spotify:track:6hu4zxEVl8vhbZwDlqNqK6","album","https://api.spotify.com/v1/albums/6np2Ix6RidhSseqw2dZovP","6np2Ix6RidhSseqw2dZovP","B.I.B.L.E.","2022-04-08","day",17,"album","spotify:album:6np2Ix6RidhSseqw2dZovP","https://open.spotify.com/album/6np2Ix6RidhSseqw2dZovP","USSM12201246","https://open.spotify.com/track/6hu4zxEVl8vhbZwDlqNqK6","rap",0.469,0.799,8,-5.983,0,0.387,0.105,0,0.32,0.495,147.847,"audio_features","spotify:track:6hu4zxEVl8vhbZwDlqNqK6","https://api.spotify.com/v1/tracks/6hu4zxEVl8vhbZwDlqNqK6","https://api.spotify.com/v1/audio-analysis/6hu4zxEVl8vhbZwDlqNqK6",256000,4,"rap",81
"157","6HZILIRieu8S0iqY8kIKhj",1,185946,TRUE,"https://api.spotify.com/v1/tracks/6HZILIRieu8S0iqY8kIKhj",FALSE,TRUE,"DNA.",77,NA,2,"track","spotify:track:6HZILIRieu8S0iqY8kIKhj","album","https://api.spotify.com/v1/albums/4eLPsYPBmXABThSJ821sqY","4eLPsYPBmXABThSJ821sqY","DAMN.","2017-04-14","day",14,"album","spotify:album:4eLPsYPBmXABThSJ821sqY","https://open.spotify.com/album/4eLPsYPBmXABThSJ821sqY","USUM71703079","https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj","rap",0.638,0.523,1,-6.664,1,0.357,0.00454,0,0.0842,0.422,139.913,"audio_features","spotify:track:6HZILIRieu8S0iqY8kIKhj","https://api.spotify.com/v1/tracks/6HZILIRieu8S0iqY8kIKhj","https://api.spotify.com/v1/audio-analysis/6HZILIRieu8S0iqY8kIKhj",185947,4,"rap",89
"158","6iaSML1PIYq936g62BDtBq",1,240050,TRUE,"https://api.spotify.com/v1/tracks/6iaSML1PIYq936g62BDtBq",FALSE,TRUE,"Robbery",79,NA,8,"track","spotify:track:6iaSML1PIYq936g62BDtBq","album","https://api.spotify.com/v1/albums/1btu0SV2DOI5HoFsvUd78F","1btu0SV2DOI5HoFsvUd78F","Death Race For Love (Bonus Track Version)","2019-03-08","day",23,"album","spotify:album:1btu0SV2DOI5HoFsvUd78F","https://open.spotify.com/album/1btu0SV2DOI5HoFsvUd78F","USUG11900302","https://open.spotify.com/track/6iaSML1PIYq936g62BDtBq","rap",0.623,0.692,2,-5.122,1,0.0504,0.328,0,0.153,0.566,79.899,"audio_features","spotify:track:6iaSML1PIYq936g62BDtBq","https://api.spotify.com/v1/tracks/6iaSML1PIYq936g62BDtBq","https://api.spotify.com/v1/audio-analysis/6iaSML1PIYq936g62BDtBq",240051,4,"rap",88
"159","6IBcOGPsniK3Pso1wHIhew",1,232533,FALSE,"https://api.spotify.com/v1/tracks/6IBcOGPsniK3Pso1wHIhew",FALSE,TRUE,"Forever After All",76,"https://p.scdn.co/mp3-preview/f567554645060dc7b98d805c539ffd91d9f0f060?cid=2c522ebeb84f4aa189ec93288a41d97f",23,"track","spotify:track:6IBcOGPsniK3Pso1wHIhew","album","https://api.spotify.com/v1/albums/25TJxI6ZH6XjT8geRQAFz5","25TJxI6ZH6XjT8geRQAFz5","What You See Ain't Always What You Get (Deluxe Edition)","2020-10-23","day",23,"album","spotify:album:25TJxI6ZH6XjT8geRQAFz5","https://open.spotify.com/album/25TJxI6ZH6XjT8geRQAFz5","US6XF2000192","https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew","country",0.487,0.65,0,-5.195,1,0.0253,0.191,0,0.0933,0.456,151.964,"audio_features","spotify:track:6IBcOGPsniK3Pso1wHIhew","https://api.spotify.com/v1/tracks/6IBcOGPsniK3Pso1wHIhew","https://api.spotify.com/v1/audio-analysis/6IBcOGPsniK3Pso1wHIhew",232533,4,"country",79
"160","6IZvVAP7VPPnsGX6bvgkqg",1,275253,TRUE,"https://api.spotify.com/v1/tracks/6IZvVAP7VPPnsGX6bvgkqg",FALSE,TRUE,"PRIDE.",77,NA,7,"track","spotify:track:6IZvVAP7VPPnsGX6bvgkqg","album","https://api.spotify.com/v1/albums/4eLPsYPBmXABThSJ821sqY","4eLPsYPBmXABThSJ821sqY","DAMN.","2017-04-14","day",14,"album","spotify:album:4eLPsYPBmXABThSJ821sqY","https://open.spotify.com/album/4eLPsYPBmXABThSJ821sqY","USUM71703084","https://open.spotify.com/track/6IZvVAP7VPPnsGX6bvgkqg","rap",0.665,0.535,4,-7.056,0,0.0572,0.0786,1.68e-05,0.154,0.37,138.842,"audio_features","spotify:track:6IZvVAP7VPPnsGX6bvgkqg","https://api.spotify.com/v1/tracks/6IZvVAP7VPPnsGX6bvgkqg","https://api.spotify.com/v1/audio-analysis/6IZvVAP7VPPnsGX6bvgkqg",275253,4,"rap",89
"161","6OrTKLtcF7EBayOV2QqkSK",1,221538,TRUE,"https://api.spotify.com/v1/tracks/6OrTKLtcF7EBayOV2QqkSK",FALSE,TRUE,"Hold That Heat (feat. Travis Scott)",76,"https://p.scdn.co/mp3-preview/e03e9a1057f6f22db7f750420fd84f4ff83938de?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:6OrTKLtcF7EBayOV2QqkSK","single","https://api.spotify.com/v1/albums/27rslGtWf5WEDhLlG05r12","27rslGtWf5WEDhLlG05r12","Hold That Heat (feat. Travis Scott)","2022-04-22","day",1,"album","spotify:album:27rslGtWf5WEDhLlG05r12","https://open.spotify.com/album/27rslGtWf5WEDhLlG05r12","USSM12108695","https://open.spotify.com/track/6OrTKLtcF7EBayOV2QqkSK","rap",0.744,0.608,2,-6.386,1,0.0442,0.0295,0,0.397,0.0692,130.045,"audio_features","spotify:track:6OrTKLtcF7EBayOV2QqkSK","https://api.spotify.com/v1/tracks/6OrTKLtcF7EBayOV2QqkSK","https://api.spotify.com/v1/audio-analysis/6OrTKLtcF7EBayOV2QqkSK",221538,4,"rap",NA
"162","6PGoSes0D9eUDeeAafB2As",1,213400,TRUE,"https://api.spotify.com/v1/tracks/6PGoSes0D9eUDeeAafB2As",FALSE,TRUE,"LOVE. FEAT. ZACARI.",79,NA,10,"track","spotify:track:6PGoSes0D9eUDeeAafB2As","album","https://api.spotify.com/v1/albums/4eLPsYPBmXABThSJ821sqY","4eLPsYPBmXABThSJ821sqY","DAMN.","2017-04-14","day",14,"album","spotify:album:4eLPsYPBmXABThSJ821sqY","https://open.spotify.com/album/4eLPsYPBmXABThSJ821sqY","USUM71703088","https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As","rap",0.8,0.585,10,-7.343,1,0.0924,0.264,0,0.153,0.779,126.058,"audio_features","spotify:track:6PGoSes0D9eUDeeAafB2As","https://api.spotify.com/v1/tracks/6PGoSes0D9eUDeeAafB2As","https://api.spotify.com/v1/audio-analysis/6PGoSes0D9eUDeeAafB2As",213400,4,"rap",89
"163","6pmNoWKk0r6zfIjWneJRxR",1,154432,TRUE,"https://api.spotify.com/v1/tracks/6pmNoWKk0r6zfIjWneJRxR",FALSE,TRUE,"Lonely (with Lil Wayne)",70,NA,1,"track","spotify:track:6pmNoWKk0r6zfIjWneJRxR","single","https://api.spotify.com/v1/albums/6PwnWA19E1JThqWMdRrj6l","6PwnWA19E1JThqWMdRrj6l","Lonely (with Lil Wayne)","2021-09-09","day",1,"album","spotify:album:6PwnWA19E1JThqWMdRrj6l","https://open.spotify.com/album/6PwnWA19E1JThqWMdRrj6l","USUM72116498","https://open.spotify.com/track/6pmNoWKk0r6zfIjWneJRxR","rap",0.718,0.628,0,-5.334,1,0.373,0.0884,0,0.186,0.771,139.769,"audio_features","spotify:track:6pmNoWKk0r6zfIjWneJRxR","https://api.spotify.com/v1/tracks/6pmNoWKk0r6zfIjWneJRxR","https://api.spotify.com/v1/audio-analysis/6pmNoWKk0r6zfIjWneJRxR",154433,4,"rap",NA
"164","6REbwUNlppTfcnV4d4ZoZi",1,247800,TRUE,"https://api.spotify.com/v1/tracks/6REbwUNlppTfcnV4d4ZoZi",FALSE,TRUE,"Swimming Pools (Drank)",75,NA,1,"track","spotify:track:6REbwUNlppTfcnV4d4ZoZi","single","https://api.spotify.com/v1/albums/2XPrwlaAHHXnJzP9tBcIzH","2XPrwlaAHHXnJzP9tBcIzH","Swimming Pools (Drank)","2012-01-01","day",1,"album","spotify:album:2XPrwlaAHHXnJzP9tBcIzH","https://open.spotify.com/album/2XPrwlaAHHXnJzP9tBcIzH","USUM71207642","https://open.spotify.com/track/6REbwUNlppTfcnV4d4ZoZi","rap",0.577,0.447,8,-5.892,1,0.277,0.00627,0.00022,0.0899,0.189,74.236,"audio_features","spotify:track:6REbwUNlppTfcnV4d4ZoZi","https://api.spotify.com/v1/tracks/6REbwUNlppTfcnV4d4ZoZi","https://api.spotify.com/v1/audio-analysis/6REbwUNlppTfcnV4d4ZoZi",247800,4,"rap",NA
"165","6rTInqW3YECMkQsBEHw4sd",1,215693,TRUE,"https://api.spotify.com/v1/tracks/6rTInqW3YECMkQsBEHw4sd",FALSE,TRUE,"Solid (feat. Drake)",75,"https://p.scdn.co/mp3-preview/368cfd7e10f4fb65215ee4c7af61c25dada0c9c9?cid=2c522ebeb84f4aa189ec93288a41d97f",4,"track","spotify:track:6rTInqW3YECMkQsBEHw4sd","album","https://api.spotify.com/v1/albums/3ihwKkIMJWmmp1huNH0iWC","3ihwKkIMJWmmp1huNH0iWC","Slime Language 2","2021-04-16","day",23,"album","spotify:album:3ihwKkIMJWmmp1huNH0iWC","https://open.spotify.com/album/3ihwKkIMJWmmp1huNH0iWC","QMCE32100237","https://open.spotify.com/track/6rTInqW3YECMkQsBEHw4sd","rap",0.887,0.485,11,-9.358,0,0.2,0.0392,0,0.141,0.328,125.987,"audio_features","spotify:track:6rTInqW3YECMkQsBEHw4sd","https://api.spotify.com/v1/tracks/6rTInqW3YECMkQsBEHw4sd","https://api.spotify.com/v1/audio-analysis/6rTInqW3YECMkQsBEHw4sd",215693,4,"rap",79
