"","disc_number","duration_ms","explicit","href","id","is_local","is_playable","name","popularity","preview_url","track_number","type","uri","album.album_type","album.href","album.id","album.name","album.release_date","album.release_date_precision","album.total_tracks","album.type","album.uri","album.external_urls.spotify","external_ids.isrc","external_urls.spotify","genre","country","restrictions.reason"
"1045",1,339066,TRUE,"https://api.spotify.com/v1/tracks/51EC3I1nQXpec4gDk0mQyP","51EC3I1nQXpec4gDk0mQyP",FALSE,TRUE,"90210 (feat. Kacy Hill)",75,"https://p.scdn.co/mp3-preview/0564da202a0ab0d99e9de835da229b92741a07a5?cid=2c522ebeb84f4aa189ec93288a41d97f",5,"track","spotify:track:51EC3I1nQXpec4gDk0mQyP","album","https://api.spotify.com/v1/albums/4PWBTB6NYSKQwfo79I3prg","4PWBTB6NYSKQwfo79I3prg","Rodeo (Expanded Edition)","2015-09-04","day",16,"album","spotify:album:4PWBTB6NYSKQwfo79I3prg","https://open.spotify.com/album/4PWBTB6NYSKQwfo79I3prg","USSM11506731","https://open.spotify.com/track/51EC3I1nQXpec4gDk0mQyP","rap","GH",NA
"1046",1,220586,TRUE,"https://api.spotify.com/v1/tracks/0uxSUdBrJy9Un0EYoBowng","0uxSUdBrJy9Un0EYoBowng",FALSE,TRUE,"20 Min",82,"https://p.scdn.co/mp3-preview/952010a1ba3befbccd125fd658a7eff59d6d2f82?cid=2c522ebeb84f4aa189ec93288a41d97f",20,"track","spotify:track:0uxSUdBrJy9Un0EYoBowng","album","https://api.spotify.com/v1/albums/0zicd2mBV8HTzSubByj4vP","0zicd2mBV8HTzSubByj4vP","Luv Is Rage 2 (Deluxe)","2017-11-17","day",20,"album","spotify:album:0zicd2mBV8HTzSubByj4vP","https://open.spotify.com/album/0zicd2mBV8HTzSubByj4vP","USAT21704166","https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng","rap","GH",NA
"1047",1,182706,TRUE,"https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO","7GX5flRQZVHRAGd6B4TmDO",FALSE,TRUE,"XO Tour Llif3",80,"https://p.scdn.co/mp3-preview/8b62a61d6199c9db24ac7507caa90ee707c89fce?cid=2c522ebeb84f4aa189ec93288a41d97f",16,"track","spotify:track:7GX5flRQZVHRAGd6B4TmDO","album","https://api.spotify.com/v1/albums/733e1ZfktLSwj96X5rsMeE","733e1ZfktLSwj96X5rsMeE","Luv Is Rage 2","2017-08-25","day",16,"album","spotify:album:733e1ZfktLSwj96X5rsMeE","https://open.spotify.com/album/733e1ZfktLSwj96X5rsMeE","USAT21703440","https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO","rap","GH",NA
"1048",1,221746,TRUE,"https://api.spotify.com/v1/tracks/2eAZfqOm4EnOF9VvN50Tyc","2eAZfqOm4EnOF9VvN50Tyc",FALSE,TRUE,"The Way Life Goes (feat. Oh Wonder)",79,"https://p.scdn.co/mp3-preview/565954d606afec2b069495428d6f252a38433759?cid=2c522ebeb84f4aa189ec93288a41d97f",5,"track","spotify:track:2eAZfqOm4EnOF9VvN50Tyc","album","https://api.spotify.com/v1/albums/733e1ZfktLSwj96X5rsMeE","733e1ZfktLSwj96X5rsMeE","Luv Is Rage 2","2017-08-25","day",16,"album","spotify:album:733e1ZfktLSwj96X5rsMeE","https://open.spotify.com/album/733e1ZfktLSwj96X5rsMeE","USAT21703429","https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc","rap","GH",NA
"1049",1,258789,TRUE,"https://api.spotify.com/v1/tracks/1MJErNPIQUoEMu4YUUmecm","1MJErNPIQUoEMu4YUUmecm",FALSE,TRUE,"Neon Guts (feat. Pharrell Williams)",76,"https://p.scdn.co/mp3-preview/7ef34bc7b9b45d7f2a819a225ea4e0df5b4f93b2?cid=2c522ebeb84f4aa189ec93288a41d97f",8,"track","spotify:track:1MJErNPIQUoEMu4YUUmecm","album","https://api.spotify.com/v1/albums/733e1ZfktLSwj96X5rsMeE","733e1ZfktLSwj96X5rsMeE","Luv Is Rage 2","2017-08-25","day",16,"album","spotify:album:733e1ZfktLSwj96X5rsMeE","https://open.spotify.com/album/733e1ZfktLSwj96X5rsMeE","USAT21703432","https://open.spotify.com/track/1MJErNPIQUoEMu4YUUmecm","rap","GH",NA
"1050",1,152612,TRUE,"https://api.spotify.com/v1/tracks/1dp8aQANyTRKssDeAYPiZe","1dp8aQANyTRKssDeAYPiZe",FALSE,TRUE,"Scrape It Off (feat. Lil Uzi Vert & Don Toliver)",75,NA,9,"track","spotify:track:1dp8aQANyTRKssDeAYPiZe","album","https://api.spotify.com/v1/albums/6o38CdD7CUlZDCFhjZYLDH","6o38CdD7CUlZDCFhjZYLDH","It's Almost Dry","2022-04-22","day",12,"album","spotify:album:6o38CdD7CUlZDCFhjZYLDH","https://open.spotify.com/album/6o38CdD7CUlZDCFhjZYLDH","USUM72203832","https://open.spotify.com/track/1dp8aQANyTRKssDeAYPiZe","rap","GH",NA
"1051",1,213520,TRUE,"https://api.spotify.com/v1/tracks/0k7wmahjkn389wAZdz19Cv","0k7wmahjkn389wAZdz19Cv",FALSE,TRUE,"Drankin N Smokin",74,"https://p.scdn.co/mp3-preview/748fc6f2233e9a53536dfffa8c0b86cab35508e0?cid=2c522ebeb84f4aa189ec93288a41d97f",5,"track","spotify:track:0k7wmahjkn389wAZdz19Cv","album","https://api.spotify.com/v1/albums/48xpWR8K6CGpy3ETAym3pt","48xpWR8K6CGpy3ETAym3pt","Pluto x Baby Pluto","2020-11-13","day",16,"album","spotify:album:48xpWR8K6CGpy3ETAym3pt","https://open.spotify.com/album/48xpWR8K6CGpy3ETAym3pt","USAT22007323","https://open.spotify.com/track/0k7wmahjkn389wAZdz19Cv","rap","GH",NA
"1052",1,198944,TRUE,"https://api.spotify.com/v1/tracks/0B8QzDH7YWih85V5SEMnyJ","0B8QzDH7YWih85V5SEMnyJ",FALSE,TRUE,"Money Longer",73,"https://p.scdn.co/mp3-preview/319183cfc0c6b7e032f0bdbc58a93c023b45bb02?cid=2c522ebeb84f4aa189ec93288a41d97f",3,"track","spotify:track:0B8QzDH7YWih85V5SEMnyJ","album","https://api.spotify.com/v1/albums/7mgdTKTCdfnLoa1HXHvLYM","7mgdTKTCdfnLoa1HXHvLYM","Lil Uzi Vert vs. The World","2016-05-27","day",9,"album","spotify:album:7mgdTKTCdfnLoa1HXHvLYM","https://open.spotify.com/album/7mgdTKTCdfnLoa1HXHvLYM","USAT21600660","https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ","rap","GH",NA
"1053",1,199993,TRUE,"https://api.spotify.com/v1/tracks/4uhvMW7ly7tJil31YYscAN","4uhvMW7ly7tJil31YYscAN",FALSE,TRUE,"Erase Your Social",73,"https://p.scdn.co/mp3-preview/8620334ac2c2c5b88aeb4784b8c77eae3c29fbfc?cid=2c522ebeb84f4aa189ec93288a41d97f",8,"track","spotify:track:4uhvMW7ly7tJil31YYscAN","album","https://api.spotify.com/v1/albums/6LX75kNicFqjjiAOeZgN67","6LX75kNicFqjjiAOeZgN67","The Perfect LUV Tape","2016-08-10","day",10,"album","spotify:album:6LX75kNicFqjjiAOeZgN67","https://open.spotify.com/album/6LX75kNicFqjjiAOeZgN67","USAT21602379","https://open.spotify.com/track/4uhvMW7ly7tJil31YYscAN","rap","GH",NA
"1054",1,224954,TRUE,"https://api.spotify.com/v1/tracks/56uXDJRCuoS7abX3SkzHKQ","56uXDJRCuoS7abX3SkzHKQ",FALSE,TRUE,"Myron",73,"https://p.scdn.co/mp3-preview/e60ad6e16b53d442969fced7d41071d1c48ab4dc?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:56uXDJRCuoS7abX3SkzHKQ","album","https://api.spotify.com/v1/albums/0fEO7g2c5onkaXsybEtuD2","0fEO7g2c5onkaXsybEtuD2","Eternal Atake (Deluxe) - LUV vs. The World 2","2020-03-13","day",32,"album","spotify:album:0fEO7g2c5onkaXsybEtuD2","https://open.spotify.com/album/0fEO7g2c5onkaXsybEtuD2","USAT22001372","https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ","rap","GH",NA
"1055",1,146419,TRUE,"https://api.spotify.com/v1/tracks/7z4xW9WY86uH3gd1V9pfCM","7z4xW9WY86uH3gd1V9pfCM",FALSE,TRUE,"JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams)",71,"https://p.scdn.co/mp3-preview/ba005033ec944ab5b3dedf3b27ac63ce7165915d?cid=2c522ebeb84f4aa189ec93288a41d97f",14,"track","spotify:track:7z4xW9WY86uH3gd1V9pfCM","album","https://api.spotify.com/v1/albums/45ba6QAtNrdv6Ke4MFOKk9","45ba6QAtNrdv6Ke4MFOKk9","CALL ME IF YOU GET LOST","2021-06-25","day",16,"album","spotify:album:45ba6QAtNrdv6Ke4MFOKk9","https://open.spotify.com/album/45ba6QAtNrdv6Ke4MFOKk9","USQX92102142","https://open.spotify.com/track/7z4xW9WY86uH3gd1V9pfCM","rap","GH",NA
"1056",1,177000,TRUE,"https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS","7KXjTSCq5nL1LoYtL7XAwS",FALSE,TRUE,"HUMBLE.",81,NA,8,"track","spotify:track:7KXjTSCq5nL1LoYtL7XAwS","album","https://api.spotify.com/v1/albums/4eLPsYPBmXABThSJ821sqY","4eLPsYPBmXABThSJ821sqY","DAMN.","2017-04-14","day",14,"album","spotify:album:4eLPsYPBmXABThSJ821sqY","https://open.spotify.com/album/4eLPsYPBmXABThSJ821sqY","USUM71703085","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","rap","GH",NA
"1057",1,232186,TRUE,"https://api.spotify.com/v1/tracks/3GCdLUSnKSMJhs4Tj6CV3s","3GCdLUSnKSMJhs4Tj6CV3s",FALSE,TRUE,"All The Stars (with SZA)",79,NA,2,"track","spotify:track:3GCdLUSnKSMJhs4Tj6CV3s","album","https://api.spotify.com/v1/albums/3pLdWdkj83EYfDN6H2N8MR","3pLdWdkj83EYfDN6H2N8MR","Black Panther The Album Music From And Inspired By","2018-02-09","day",14,"album","spotify:album:3pLdWdkj83EYfDN6H2N8MR","https://open.spotify.com/album/3pLdWdkj83EYfDN6H2N8MR","USUM71713947","https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s","rap","GH",NA
"1058",1,213400,TRUE,"https://api.spotify.com/v1/tracks/6PGoSes0D9eUDeeAafB2As","6PGoSes0D9eUDeeAafB2As",FALSE,TRUE,"LOVE. FEAT. ZACARI.",79,NA,10,"track","spotify:track:6PGoSes0D9eUDeeAafB2As","album","https://api.spotify.com/v1/albums/4eLPsYPBmXABThSJ821sqY","4eLPsYPBmXABThSJ821sqY","DAMN.","2017-04-14","day",14,"album","spotify:album:4eLPsYPBmXABThSJ821sqY","https://open.spotify.com/album/4eLPsYPBmXABThSJ821sqY","USUM71703088","https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As","rap","GH",NA
"1059",1,252262,TRUE,"https://api.spotify.com/v1/tracks/3QFInJAm9eyaho5vBzxInN","3QFInJAm9eyaho5vBzxInN",FALSE,TRUE,"family ties (with Kendrick Lamar)",77,"https://p.scdn.co/mp3-preview/9f0df5316dd59b390d68f6ebcb87ec2cc98c1fac?cid=2c522ebeb84f4aa189ec93288a41d97f",10,"track","spotify:track:3QFInJAm9eyaho5vBzxInN","album","https://api.spotify.com/v1/albums/3r46DPIQeBQbjvjjV5mXGg","3r46DPIQeBQbjvjjV5mXGg","The Melodic Blue","2021-09-10","day",16,"album","spotify:album:3r46DPIQeBQbjvjjV5mXGg","https://open.spotify.com/album/3r46DPIQeBQbjvjjV5mXGg","USSM12105949","https://open.spotify.com/track/3QFInJAm9eyaho5vBzxInN","rap","GH",NA
"1060",1,185946,TRUE,"https://api.spotify.com/v1/tracks/6HZILIRieu8S0iqY8kIKhj","6HZILIRieu8S0iqY8kIKhj",FALSE,TRUE,"DNA.",77,NA,2,"track","spotify:track:6HZILIRieu8S0iqY8kIKhj","album","https://api.spotify.com/v1/albums/4eLPsYPBmXABThSJ821sqY","4eLPsYPBmXABThSJ821sqY","DAMN.","2017-04-14","day",14,"album","spotify:album:4eLPsYPBmXABThSJ821sqY","https://open.spotify.com/album/4eLPsYPBmXABThSJ821sqY","USUM71703079","https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj","rap","GH",NA
"1061",1,386906,TRUE,"https://api.spotify.com/v1/tracks/74tLlkN3rgVzRqQJgPfink","74tLlkN3rgVzRqQJgPfink",FALSE,TRUE,"Money Trees",71,NA,5,"track","spotify:track:74tLlkN3rgVzRqQJgPfink","album","https://api.spotify.com/v1/albums/0Oq3mWfexhsjUh0aNNBB5u","0Oq3mWfexhsjUh0aNNBB5u","good kid, m.A.A.d city","2012","year",14,"album","spotify:album:0Oq3mWfexhsjUh0aNNBB5u","https://open.spotify.com/album/0Oq3mWfexhsjUh0aNNBB5u","USUM71210785","https://open.spotify.com/track/74tLlkN3rgVzRqQJgPfink","rap","GH",NA
"1062",1,219333,TRUE,"https://api.spotify.com/v1/tracks/3iVcZ5G6tvkXZkZKlMpIUs","3iVcZ5G6tvkXZkZKlMpIUs",FALSE,TRUE,"Alright",77,NA,7,"track","spotify:track:3iVcZ5G6tvkXZkZKlMpIUs","album","https://api.spotify.com/v1/albums/7ycBtnsMtyVbbwTfJwRjSP","7ycBtnsMtyVbbwTfJwRjSP","To Pimp A Butterfly","2015-03-16","day",16,"album","spotify:album:7ycBtnsMtyVbbwTfJwRjSP","https://open.spotify.com/album/7ycBtnsMtyVbbwTfJwRjSP","USUM71502498","https://open.spotify.com/track/3iVcZ5G6tvkXZkZKlMpIUs","rap","GH",NA
"1063",1,275253,TRUE,"https://api.spotify.com/v1/tracks/6IZvVAP7VPPnsGX6bvgkqg","6IZvVAP7VPPnsGX6bvgkqg",FALSE,TRUE,"PRIDE.",77,NA,7,"track","spotify:track:6IZvVAP7VPPnsGX6bvgkqg","album","https://api.spotify.com/v1/albums/4eLPsYPBmXABThSJ821sqY","4eLPsYPBmXABThSJ821sqY","DAMN.","2017-04-14","day",14,"album","spotify:album:4eLPsYPBmXABThSJ821sqY","https://open.spotify.com/album/4eLPsYPBmXABThSJ821sqY","USUM71703084","https://open.spotify.com/track/6IZvVAP7VPPnsGX6bvgkqg","rap","GH",NA
"1064",1,247800,TRUE,"https://api.spotify.com/v1/tracks/6REbwUNlppTfcnV4d4ZoZi","6REbwUNlppTfcnV4d4ZoZi",FALSE,TRUE,"Swimming Pools (Drank)",75,NA,1,"track","spotify:track:6REbwUNlppTfcnV4d4ZoZi","single","https://api.spotify.com/v1/albums/2XPrwlaAHHXnJzP9tBcIzH","2XPrwlaAHHXnJzP9tBcIzH","Swimming Pools (Drank)","2012-01-01","day",1,"album","spotify:album:2XPrwlaAHHXnJzP9tBcIzH","https://open.spotify.com/album/2XPrwlaAHHXnJzP9tBcIzH","USUM71207642","https://open.spotify.com/track/6REbwUNlppTfcnV4d4ZoZi","rap","GH",NA
"1065",1,234693,TRUE,"https://api.spotify.com/v1/tracks/0N3W5peJUQtI4eyR6GJT5O","0N3W5peJUQtI4eyR6GJT5O",FALSE,TRUE,"King Kunta",73,NA,3,"track","spotify:track:0N3W5peJUQtI4eyR6GJT5O","album","https://api.spotify.com/v1/albums/7ycBtnsMtyVbbwTfJwRjSP","7ycBtnsMtyVbbwTfJwRjSP","To Pimp A Butterfly","2015-03-16","day",16,"album","spotify:album:7ycBtnsMtyVbbwTfJwRjSP","https://open.spotify.com/album/7ycBtnsMtyVbbwTfJwRjSP","USUM71502494","https://open.spotify.com/track/0N3W5peJUQtI4eyR6GJT5O","rap","GH",NA
"1066",1,120026,TRUE,"https://api.spotify.com/v1/tracks/5TXDeTFVRVY7Cvt0Dw4vWW","5TXDeTFVRVY7Cvt0Dw4vWW",FALSE,TRUE,"Revenge",84,"https://p.scdn.co/mp3-preview/f5096665f4f47142d704ee0ce47a8df26d256ad8?cid=2c522ebeb84f4aa189ec93288a41d97f",5,"track","spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW","album","https://api.spotify.com/v1/albums/5VdyJkLe3yvOs0l4xXbWp0","5VdyJkLe3yvOs0l4xXbWp0","17","2017-08-25","day",11,"album","spotify:album:5VdyJkLe3yvOs0l4xXbWp0","https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0","USUYG1156895","https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW","rap","GH",NA
"1067",1,110886,TRUE,"https://api.spotify.com/v1/tracks/2ZRo7axmMPeSVUvDbGkJah","2ZRo7axmMPeSVUvDbGkJah",FALSE,TRUE,"Hope",83,NA,16,"track","spotify:track:2ZRo7axmMPeSVUvDbGkJah","album","https://api.spotify.com/v1/albums/2Ti79nwTsont5ZHfdxIzAm","2Ti79nwTsont5ZHfdxIzAm","?","2018-03-16","day",18,"album","spotify:album:2Ti79nwTsont5ZHfdxIzAm","https://open.spotify.com/album/2Ti79nwTsont5ZHfdxIzAm","USUG11800447","https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah","rap","GH",NA
"1068",1,119133,TRUE,"https://api.spotify.com/v1/tracks/7m9OqQk4RVRkw9JJdeAw96","7m9OqQk4RVRkw9JJdeAw96",FALSE,TRUE,"Jocelyn Flores",82,"https://p.scdn.co/mp3-preview/99ae2de8b5e6c95349a9775948f65a331ca2a329?cid=2c522ebeb84f4aa189ec93288a41d97f",2,"track","spotify:track:7m9OqQk4RVRkw9JJdeAw96","album","https://api.spotify.com/v1/albums/5VdyJkLe3yvOs0l4xXbWp0","5VdyJkLe3yvOs0l4xXbWp0","17","2017-08-25","day",11,"album","spotify:album:5VdyJkLe3yvOs0l4xXbWp0","https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0","USUYG1156892","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","rap","GH",NA
"1069",1,95466,TRUE,"https://api.spotify.com/v1/tracks/3GVkPk8mqxz0itaAriG1L7","3GVkPk8mqxz0itaAriG1L7",FALSE,TRUE,"Everybody Dies In Their Nightmares",82,"https://p.scdn.co/mp3-preview/245bdb86c13c1a8eee8fdb4f4a82111d6bf0a3fb?cid=2c522ebeb84f4aa189ec93288a41d97f",4,"track","spotify:track:3GVkPk8mqxz0itaAriG1L7","album","https://api.spotify.com/v1/albums/5VdyJkLe3yvOs0l4xXbWp0","5VdyJkLe3yvOs0l4xXbWp0","17","2017-08-25","day",11,"album","spotify:album:5VdyJkLe3yvOs0l4xXbWp0","https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0","USUYG1156894","https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7","rap","GH",NA
"1070",1,166605,TRUE,"https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2","3ee8Jmje8o58CHK66QrVC2",FALSE,TRUE,"SAD!",81,NA,4,"track","spotify:track:3ee8Jmje8o58CHK66QrVC2","album","https://api.spotify.com/v1/albums/2Ti79nwTsont5ZHfdxIzAm","2Ti79nwTsont5ZHfdxIzAm","?","2018-03-16","day",18,"album","spotify:album:2Ti79nwTsont5ZHfdxIzAm","https://open.spotify.com/album/2Ti79nwTsont5ZHfdxIzAm","USUG11800208","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","rap","GH",NA
"1071",1,146520,TRUE,"https://api.spotify.com/v1/tracks/7AQim7LbvFVZJE3O8TYgf2","7AQim7LbvFVZJE3O8TYgf2",FALSE,TRUE,"Fuck Love (feat. Trippie Redd)",81,"https://p.scdn.co/mp3-preview/c82958b8b135299e17cb3465048032e6dc7fc98e?cid=2c522ebeb84f4aa189ec93288a41d97f",8,"track","spotify:track:7AQim7LbvFVZJE3O8TYgf2","album","https://api.spotify.com/v1/albums/5VdyJkLe3yvOs0l4xXbWp0","5VdyJkLe3yvOs0l4xXbWp0","17","2017-08-25","day",11,"album","spotify:album:5VdyJkLe3yvOs0l4xXbWp0","https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0","USUYG1156898","https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2","rap","GH",NA
"1072",1,135090,TRUE,"https://api.spotify.com/v1/tracks/0JP9xo3adEtGSdUEISiszL","0JP9xo3adEtGSdUEISiszL",FALSE,TRUE,"Moonlight",81,NA,3,"track","spotify:track:0JP9xo3adEtGSdUEISiszL","album","https://api.spotify.com/v1/albums/2Ti79nwTsont5ZHfdxIzAm","2Ti79nwTsont5ZHfdxIzAm","?","2018-03-16","day",18,"album","spotify:album:2Ti79nwTsont5ZHfdxIzAm","https://open.spotify.com/album/2Ti79nwTsont5ZHfdxIzAm","USUG11800209","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","rap","GH",NA
"1073",1,126345,TRUE,"https://api.spotify.com/v1/tracks/7floNISpH8VF4z4459Qo18","7floNISpH8VF4z4459Qo18",FALSE,TRUE,"Look At Me!",80,"https://p.scdn.co/mp3-preview/8e7a9bbc76e20e3f5020c0420a9c0a1e63634bac?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:7floNISpH8VF4z4459Qo18","single","https://api.spotify.com/v1/albums/3cyyJALrHc8LawnQNFYRWL","3cyyJALrHc8LawnQNFYRWL","Look At Me!","2017-02-20","day",1,"album","spotify:album:3cyyJALrHc8LawnQNFYRWL","https://open.spotify.com/album/3cyyJALrHc8LawnQNFYRWL","USUYG1131080","https://open.spotify.com/track/7floNISpH8VF4z4459Qo18","rap","GH",NA
"1074",1,196400,TRUE,"https://api.spotify.com/v1/tracks/4jvjzW7Hm0yK4LvvE0Paz9","4jvjzW7Hm0yK4LvvE0Paz9",FALSE,TRUE,"Falling Down - Bonus Track",79,"https://p.scdn.co/mp3-preview/8a9e321cb7e061b3dcbd79fac08ace53450471e7?cid=2c522ebeb84f4aa189ec93288a41d97f",12,"track","spotify:track:4jvjzW7Hm0yK4LvvE0Paz9","album","https://api.spotify.com/v1/albums/52JymrguPgkmmwLaWIusst","52JymrguPgkmmwLaWIusst","Come Over When You're Sober, Pt. 2","2018-11-09","day",13,"album","spotify:album:52JymrguPgkmmwLaWIusst","https://open.spotify.com/album/52JymrguPgkmmwLaWIusst","USQX91802294","https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9","rap","GH",NA
"1075",1,160184,TRUE,"https://api.spotify.com/v1/tracks/4UKCKdYiLN6IMA5ZESUTL7","4UKCKdYiLN6IMA5ZESUTL7",FALSE,TRUE,"the remedy for a broken heart (why am I so in love)",78,NA,5,"track","spotify:track:4UKCKdYiLN6IMA5ZESUTL7","album","https://api.spotify.com/v1/albums/2Ti79nwTsont5ZHfdxIzAm","2Ti79nwTsont5ZHfdxIzAm","?","2018-03-16","day",18,"album","spotify:album:2Ti79nwTsont5ZHfdxIzAm","https://open.spotify.com/album/2Ti79nwTsont5ZHfdxIzAm","USUG11800488","https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7","rap","GH",NA
"1076",1,209883,TRUE,"https://api.spotify.com/v1/tracks/2BEcap3xJtmiPaHKyfQi4e","2BEcap3xJtmiPaHKyfQi4e",FALSE,TRUE,"Nostálgico",83,"https://p.scdn.co/mp3-preview/d1d83b6f0e86ff6e5ad31415e223e54c8a67b288?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:2BEcap3xJtmiPaHKyfQi4e","single","https://api.spotify.com/v1/albums/3752EkZZ1wjEzZ1MRd9rsV","3752EkZZ1wjEzZ1MRd9rsV","Nostálgico","2021-09-08","day",1,"album","spotify:album:3752EkZZ1wjEzZ1MRd9rsV","https://open.spotify.com/album/3752EkZZ1wjEzZ1MRd9rsV","USSD12100318","https://open.spotify.com/track/2BEcap3xJtmiPaHKyfQi4e","rap","GH",NA
"1077",1,260640,TRUE,"https://api.spotify.com/v1/tracks/6XHVuErjQ4XNm6nDPVCxVX","6XHVuErjQ4XNm6nDPVCxVX",FALSE,TRUE,"No Guidance (feat. Drake)",77,"https://p.scdn.co/mp3-preview/2d163f351fe6e6d2df9c848e3864e77293c1bb57?cid=2c522ebeb84f4aa189ec93288a41d97f",11,"track","spotify:track:6XHVuErjQ4XNm6nDPVCxVX","album","https://api.spotify.com/v1/albums/1BfLzaTFI5qKsAAk0Ae6aV","1BfLzaTFI5qKsAAk0Ae6aV","Indigo","2019-06-28","day",32,"album","spotify:album:1BfLzaTFI5qKsAAk0Ae6aV","https://open.spotify.com/album/1BfLzaTFI5qKsAAk0Ae6aV","USRC11901583","https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX","rap","GH",NA
"1078",1,176960,TRUE,"https://api.spotify.com/v1/tracks/1IIKrJVP1C9N7iPtG6eOsK","1IIKrJVP1C9N7iPtG6eOsK",FALSE,TRUE,"Go Crazy",76,"https://p.scdn.co/mp3-preview/e69888b10384542c235064370c0b575918cabb87?cid=2c522ebeb84f4aa189ec93288a41d97f",2,"track","spotify:track:1IIKrJVP1C9N7iPtG6eOsK","album","https://api.spotify.com/v1/albums/7fZKtzZAsfH0kzeTivu5TG","7fZKtzZAsfH0kzeTivu5TG","Slime & B","2020-05-08","day",13,"album","spotify:album:7fZKtzZAsfH0kzeTivu5TG","https://open.spotify.com/album/7fZKtzZAsfH0kzeTivu5TG","USRC12001468","https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK","rap","GH",NA
"1079",1,278573,FALSE,"https://api.spotify.com/v1/tracks/3NZJlJemX3mzjf56MqC5ML","3NZJlJemX3mzjf56MqC5ML",FALSE,TRUE,"Forever",73,"https://p.scdn.co/mp3-preview/9bac31f7abf2c1a427edf7aceecbca6b8c66603c?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:3NZJlJemX3mzjf56MqC5ML","single","https://api.spotify.com/v1/albums/248cu9M1nYCijfXswwZ8uW","248cu9M1nYCijfXswwZ8uW","Forever","2008-04-29","day",4,"album","spotify:album:248cu9M1nYCijfXswwZ8uW","https://open.spotify.com/album/248cu9M1nYCijfXswwZ8uW","USJI10800113","https://open.spotify.com/track/3NZJlJemX3mzjf56MqC5ML","rap","GH",NA
"1080",1,184613,TRUE,"https://api.spotify.com/v1/tracks/5IgjP7X4th6nMNDh4akUHb","5IgjP7X4th6nMNDh4akUHb",FALSE,TRUE,"Under The Influence",73,"https://p.scdn.co/mp3-preview/481b7b6a92340dc4e945ee479e2e8317c720902a?cid=2c522ebeb84f4aa189ec93288a41d97f",3,"track","spotify:track:5IgjP7X4th6nMNDh4akUHb","album","https://api.spotify.com/v1/albums/3okhA6w5uau6ZNhnVpwVww","3okhA6w5uau6ZNhnVpwVww","Indigo (Extended)","2019-10-04","day",42,"album","spotify:album:3okhA6w5uau6ZNhnVpwVww","https://open.spotify.com/album/3okhA6w5uau6ZNhnVpwVww","USRC11902743","https://open.spotify.com/track/5IgjP7X4th6nMNDh4akUHb","rap","GH",NA
"1081",1,264946,TRUE,"https://api.spotify.com/v1/tracks/5BrTUo0xP1wKXLJWUaGFtk","5BrTUo0xP1wKXLJWUaGFtk",FALSE,TRUE,"Loyal (feat. Lil Wayne & Tyga)",71,"https://p.scdn.co/mp3-preview/2a36f32618f1b12adbb758afef325dc85ee62a6d?cid=2c522ebeb84f4aa189ec93288a41d97f",3,"track","spotify:track:5BrTUo0xP1wKXLJWUaGFtk","album","https://api.spotify.com/v1/albums/3LByoNjO4gbuX5D0u26LDY","3LByoNjO4gbuX5D0u26LDY","X (Expanded Edition)","2014-09-16","day",22,"album","spotify:album:3LByoNjO4gbuX5D0u26LDY","https://open.spotify.com/album/3LByoNjO4gbuX5D0u26LDY","USRC11400614","https://open.spotify.com/track/5BrTUo0xP1wKXLJWUaGFtk","rap","GH",NA
